=====================================================================
testing with 2097152 points.

> created 2097152 random points in 0.122106 seconds.
> created a mtree with 2097152 random points in 13.699893 seconds with height 5.
> found 2700/2097152 points with Q:(0.580589, 0.546828) and r=0.02 | I/O = 52 | in 0.000215 seconds.
> found 0/2097152 points with Q:(0.117157, 0.889968) and r=0.02 | I/O = 9 | in 0.000023 seconds.
> found 2686/2097152 points with Q:(0.817266, 0.0215412) and r=0.02 | I/O = 50 | in 0.000155 seconds.
> found 1995/2097152 points with Q:(0.114876, 0.148017) and r=0.02 | I/O = 39 | in 0.000108 seconds.
> found 2675/2097152 points with Q:(0.208641, 0.789699) and r=0.02 | I/O = 44 | in 0.000140 seconds.
> found 1979/2097152 points with Q:(0.839937, 0.918114) and r=0.02 | I/O = 40 | in 0.000104 seconds.
> found 837/2097152 points with Q:(0.513856, 0.6913) and r=0.02 | I/O = 30 | in 0.000076 seconds.
> found 1160/2097152 points with Q:(0.0885299, 0.408804) and r=0.02 | I/O = 27 | in 0.000088 seconds.
> found 2380/2097152 points with Q:(0.453586, 0.732717) and r=0.02 | I/O = 55 | in 0.000151 seconds.
> found 1063/2097152 points with Q:(0.853567, 0.769027) and r=0.02 | I/O = 26 | in 0.000072 seconds.
> found 0/2097152 points with Q:(0.449841, 0.808327) and r=0.02 | I/O = 10 | in 0.000017 seconds.
> found 2671/2097152 points with Q:(0.203637, 0.947491) and r=0.02 | I/O = 53 | in 0.000166 seconds.
> found 5/2097152 points with Q:(0.660104, 0.646473) and r=0.02 | I/O = 11 | in 0.000024 seconds.
> found 2480/2097152 points with Q:(0.433568, 0.283779) and r=0.02 | I/O = 50 | in 0.000147 seconds.
> found 2610/2097152 points with Q:(0.256793, 0.487571) and r=0.02 | I/O = 54 | in 0.000152 seconds.
> found 2661/2097152 points with Q:(0.0343987, 0.0628928) and r=0.02 | I/O = 54 | in 0.000153 seconds.
> found 2686/2097152 points with Q:(0.952861, 0.837382) and r=0.02 | I/O = 52 | in 0.000149 seconds.
> found 2681/2097152 points with Q:(0.858923, 0.151556) and r=0.02 | I/O = 55 | in 0.000156 seconds.
> found 2350/2097152 points with Q:(0.299573, 0.770127) and r=0.02 | I/O = 46 | in 0.000130 seconds.
